customer_id,temperature,time,expiration,age,has_children,education,occupation,income,Bar,CoffeeHouse,CarryAway,RestaurantLessThan20,Restaurant20To50,toCoupon_GEQ15min,toCoupon_GEQ25min,direction_same,direction_opp,Y,dest_Home,dest_No Urgent Place,dest_Work,pass_Alone,pass_Friend(s),pass_Kid(s),pass_Partner,weather_Rainy,weather_Snowy,weather_Sunny,coupon_Bar,coupon_Carry out & Take away,coupon_Coffee House,coupon_Restaurant(20-50),coupon_Restaurant(<20),gender_Female,gender_Male,mar_Divorced,mar_Married partner,mar_Single,mar_Unmarried partner,mar_Widowed
417450,80,3,1,1,1,5,1,9,1,4,4,4,2,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
351504,30,1,1,1,0,3,2,5,3,4,4,4,3,1,1,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
345298,30,1,1,1,0,5,2,7,1,1,3,4,3,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
214292,30,1,2,1,1,4,2,4,3,4,3,3,2,1,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
302804,55,3,1,1,1,5,2,8,2,2,4,2,2,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
473785,80,1,1,0,0,3,0,8,1,4,3,4,2,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
282849,80,3,2,2,1,3,2,3,1,1,3,2,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
399579,80,3,1,1,0,5,0,6,4,4,3,3,2,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
371186,80,2,2,1,0,5,2,2,3,4,4,4,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
213005,80,2,2,3,1,3,2,3,1,2,5,4,2,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
234482,80,4,2,2,1,4,2,8,1,2,2,2,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
168121,80,3,2,1,0,2,1,3,2,3,4,3,2,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
371410,80,1,1,0,0,3,2,1,1,3,2,4,2,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0
345432,80,4,2,1,1,5,0,3,4,4,4,3,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
419620,80,1,2,2,1,6,2,8,2,2,2,3,2,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
414711,55,3,1,1,1,5,2,4,1,2,4,4,2,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
291053,80,1,1,2,0,3,2,2,1,2,3,2,2,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
332115,80,1,2,1,1,3,2,4,1,2,4,2,2,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
423628,80,5,1,2,0,6,1,1,1,2,2,4,2,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
309955,30,2,1,1,1,3,2,1,1,1,1,3,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
384349,55,1,1,1,0,5,2,7,1,1,3,3,3,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
453717,80,5,1,1,0,4,2,4,4,3,4,3,2,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
202949,80,3,2,1,0,5,2,6,1,2,4,4,2,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
466935,55,1,1,0,0,3,0,1,3,4,3,5,4,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
143273,80,1,2,1,0,3,2,4,4,4,4,4,2,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
147277,55,1,2,1,0,4,2,7,1,2,4,3,3,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
231948,55,1,2,2,1,4,1,7,1,2,4,3,2,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
162983,30,1,2,2,1,3,2,2,1,3,2,3,4,1,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
127178,55,4,1,2,1,6,2,5,2,4,4,3,2,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0
158585,55,3,1,2,1,4,1,7,1,2,4,3,2,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
486164,55,1,1,1,1,5,2,9,3,3,4,4,2,1,1,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
154093,80,1,2,1,0,5,2,9,4,3,3,3,2,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
413563,80,4,2,2,1,6,2,8,2,2,3,4,2,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
434080,80,3,2,1,1,3,2,4,1,1,4,4,3,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
360474,80,2,2,3,0,5,2,7,3,1,3,4,3,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
343821,55,5,1,1,1,4,1,5,1,3,3,3,3,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
266686,55,4,1,1,0,6,2,3,2,2,3,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
439947,80,3,1,1,1,5,1,4,2,4,4,5,3,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
383864,55,5,1,1,0,5,2,4,2,1,2,3,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
418996,30,2,1,2,1,6,2,7,2,3,4,3,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0
355474,80,3,1,1,1,5,2,4,1,3,3,3,2,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
253643,55,1,1,1,0,5,2,3,2,4,2,4,3,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
135647,80,2,1,3,1,4,1,4,2,2,2,4,2,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
436838,80,2,2,3,1,4,3,5,1,4,4,3,2,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
465317,55,1,2,2,1,4,2,6,1,2,2,2,2,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0
472998,80,5,1,1,0,5,2,7,1,1,3,4,3,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
166019,30,4,1,1,1,3,2,1,1,1,1,3,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
349986,80,2,1,2,1,4,2,6,1,2,2,2,2,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
244206,55,4,2,3,0,3,2,1,1,1,3,2,2,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
148715,80,1,2,1,1,5,2,3,1,1,3,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
128642,55,1,1,1,0,5,2,7,3,3,4,4,4,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
487868,30,1,1,1,1,3,2,4,1,1,4,4,3,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
167926,80,2,2,1,0,3,2,3,4,2,3,2,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
301804,55,1,1,2,1,5,2,6,1,1,2,3,3,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0
304875,55,4,1,2,0,5,1,3,2,3,4,4,4,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
340735,55,1,1,1,0,6,2,2,2,4,4,3,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
455907,55,3,1,1,1,6,2,8,1,1,4,5,4,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
418472,30,5,2,2,1,3,1,1,1,1,4,2,2,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
380443,55,1,1,1,0,5,2,6,1,2,2,5,3,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0
211520,80,5,1,3,1,3,2,4,3,4,4,5,4,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0
268031,80,4,1,1,0,5,2,6,2,1,3,2,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
489744,80,1,2,1,0,5,2,2,1,2,2,2,2,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
480472,80,3,1,2,1,6,2,8,2,3,3,2,3,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
238277,80,3,2,1,0,3,1,4,2,2,3,3,3,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
295613,80,4,2,1,0,2,1,1,4,5,2,3,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
278609,80,1,1,2,0,6,1,1,1,2,2,4,2,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
211613,80,5,1,0,0,3,0,4,1,1,1,2,2,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
491427,80,2,1,2,0,2,2,2,2,3,3,2,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
438117,55,1,1,1,0,5,0,3,1,1,2,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
399508,55,5,1,1,1,5,2,5,1,2,2,3,2,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
430219,80,2,2,1,1,3,0,3,1,5,3,5,3,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
475263,30,1,1,1,0,6,2,6,2,2,4,4,2,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
260913,80,4,2,3,0,5,2,5,1,2,2,3,2,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0
398646,80,1,2,1,1,4,2,2,1,1,2,3,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
176850,80,2,2,1,0,5,2,8,3,3,3,3,3,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
371377,80,3,2,1,1,6,2,4,1,1,2,2,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0
362026,30,5,2,3,1,5,3,1,1,4,5,5,2,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0
197497,80,2,2,1,0,3,0,1,2,3,4,4,3,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
172710,80,2,2,3,1,3,2,3,1,2,5,4,2,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
486229,80,5,1,0,0,2,0,1,1,4,3,4,2,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
186077,30,2,2,3,0,5,2,9,3,4,4,3,2,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
491507,55,1,1,1,0,3,0,2,4,3,4,4,3,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
413883,80,2,2,3,1,5,3,5,1,2,4,3,2,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
352892,80,5,1,1,1,5,1,4,2,4,4,5,3,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
260278,80,4,1,2,0,4,1,7,1,1,5,5,3,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
272534,80,2,2,1,0,3,2,5,1,2,3,3,2,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
451190,80,1,2,1,0,3,0,9,2,2,3,2,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
469132,80,1,1,0,0,3,0,5,1,3,4,4,2,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
405834,80,1,1,2,1,6,2,8,2,3,4,3,2,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
312405,80,3,1,2,0,3,2,4,1,3,5,4,3,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
213775,55,2,2,2,0,3,2,4,1,2,5,5,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
270502,55,5,2,1,0,5,2,5,2,2,3,2,2,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
219056,80,2,2,2,1,5,2,9,3,2,2,3,3,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
335628,80,5,2,2,1,3,2,2,1,2,2,2,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0
170446,55,3,1,1,0,5,0,6,1,2,3,2,2,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
295054,80,5,1,1,1,3,1,3,1,1,3,2,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
231345,80,3,1,1,1,4,2,4,3,4,3,3,2,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
328705,80,2,2,1,0,5,1,1,4,3,5,4,3,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
309111,55,3,1,2,0,5,2,3,2,1,4,5,2,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
487912,55,3,1,1,0,6,2,6,3,2,3,4,3,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
485099,80,4,1,1,0,5,1,9,2,4,3,2,2,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
321759,80,4,2,2,1,3,2,5,2,2,3,3,3,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0
243019,80,3,1,3,1,3,1,1,1,3,2,3,2,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
302318,30,1,1,3,1,5,1,8,1,4,3,4,3,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0
325759,80,3,1,2,1,6,2,8,2,2,3,4,2,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
478022,55,5,2,3,1,5,2,3,1,2,4,3,2,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
241836,55,4,2,1,0,3,2,6,5,3,3,4,2,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
274409,30,1,1,1,0,5,2,4,1,2,3,3,2,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
494302,55,1,1,1,0,2,1,1,3,4,5,5,4,1,1,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
321147,55,1,2,1,0,6,2,6,2,2,4,4,2,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0
231820,80,5,1,2,1,3,2,2,1,2,2,2,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
451517,55,3,1,2,1,6,0,2,1,5,5,5,3,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0
164870,30,5,2,1,0,5,2,3,4,1,4,5,3,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
143252,55,1,2,3,0,3,2,1,1,1,2,3,2,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
164332,55,1,1,1,0,5,2,5,4,1,4,3,2,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
352159,55,5,2,2,1,3,2,9,1,5,5,5,4,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
199980,80,2,2,3,0,5,2,9,3,4,4,3,2,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
393322,55,1,1,1,0,3,0,5,1,4,4,3,2,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
344327,80,2,1,1,0,5,2,6,3,5,5,5,5,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
201544,80,5,1,0,0,2,0,8,1,2,3,4,4,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
128574,80,2,2,1,0,2,2,3,3,1,4,3,2,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
419488,80,4,1,2,1,4,2,9,1,2,4,3,2,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0
210272,80,4,2,1,1,4,0,8,1,4,4,2,2,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
299015,80,1,1,1,0,3,2,4,1,2,3,5,5,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0
174451,30,5,2,2,1,3,2,9,1,5,5,5,4,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
370484,80,4,1,2,1,6,0,2,1,5,5,5,3,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0
198548,55,5,2,2,0,5,1,9,2,1,3,2,2,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
244002,80,3,2,3,0,5,3,9,1,1,3,5,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
479025,55,3,1,1,0,5,2,2,1,2,3,3,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
416978,80,4,2,1,0,5,2,2,3,2,3,3,2,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
319753,80,4,2,1,0,5,2,6,1,2,2,5,3,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
321013,55,2,1,2,0,3,2,4,1,2,5,5,1,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
316051,80,2,2,1,0,3,2,3,1,1,3,3,2,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0
386106,55,3,1,2,1,6,2,8,2,2,2,3,2,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
317273,80,1,2,2,1,5,2,9,3,2,2,3,3,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
405055,80,2,1,1,1,5,2,4,3,2,4,4,2,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
411371,80,2,2,1,0,2,0,5,1,3,5,4,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
152435,80,4,1,1,0,3,0,9,2,3,3,3,2,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
350025,80,1,1,3,0,6,3,4,1,1,4,3,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0
239338,55,1,1,1,0,3,0,9,2,3,3,3,2,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
324981,80,2,2,1,1,2,2,3,3,2,3,2,4,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0
470799,80,3,2,2,1,3,2,5,2,2,3,3,3,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0
162130,80,4,1,3,1,4,1,4,2,2,2,4,2,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0
419187,80,4,1,2,1,6,2,3,2,4,4,3,2,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
394736,80,2,2,2,1,5,3,4,3,4,4,3,3,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
146814,55,1,2,3,1,4,2,2,4,4,4,5,5,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
356803,80,4,2,1,0,5,2,2,4,4,4,4,2,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0
273171,80,4,2,0,0,3,0,6,1,3,4,3,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
402541,55,1,1,1,0,3,2,7,1,1,3,4,2,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
306377,80,3,2,1,0,5,1,3,1,2,3,4,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0
133106,55,1,1,2,0,3,2,3,2,4,3,3,2,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0
427098,80,5,1,1,0,3,0,2,1,1,3,3,2,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
388169,80,2,2,1,0,5,2,3,2,3,4,5,2,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
345994,80,2,1,1,0,5,1,5,2,3,3,2,2,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
171608,55,1,1,1,1,6,2,3,1,3,4,4,2,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
272237,80,4,1,1,0,5,2,8,3,1,2,2,2,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
180412,80,4,1,1,0,2,2,2,1,1,4,3,2,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
123614,80,2,2,1,0,3,2,3,2,2,3,2,3,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
136343,80,3,2,1,0,4,2,2,2,3,3,3,3,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
420408,55,3,1,1,0,3,2,9,3,1,4,3,3,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0
207720,80,4,1,1,0,6,2,9,2,5,4,5,3,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0
364169,80,1,1,1,0,5,2,9,4,2,3,3,2,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0
327169,30,5,2,1,1,3,0,2,3,3,4,4,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
477972,30,1,1,1,0,5,1,6,4,1,4,3,2,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
485631,55,4,1,3,1,3,2,1,1,1,3,4,2,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
